Date,BTC_log_ret,GSPC_adj_price,GSPC_log_ret,NVDA_adj_price,NVDA_log_ret,Gold_adj_price,Gold_log_ret,US_inflation_rate,3_month_LIBOR,lag_BTC_log_ret,lag_GSPC_adj_price,lag_GSPC_log_ret,lag_NVDA_adj_price,lag_NVDA_log_ret,lag_Gold_adj_price,lag_Gold_log_ret,lag_US_inflation_rate,lag_3_month_LIBOR,,,,,
1/30/2015,-0.03078906,"1,994.99",-0.013077099,18.523832,-0.029761042,1259.2,-0.016539717,0.0165,0.002531,-0.02251038,2012.89,0.020148074,19.430727,0.040015282,1196.5,0.002175369,0.0165,0.0024535,,,,,
2/2/2015,0.05080075,"2,020.85",0.01287917,18.929043,0.02163929,1278.65,0.015328235,0.0165,0.002521,-0.026555,2061.23,0.023731374,19.507908,0.003964243,1194.96,-0.001287916,0.0165,0.002471,,,,,
2/3/2015,-0.04709786,"2,050.03",0.014336238,19.401783,0.02466756,1278.4,-0.000195538,0.017,0.002551,0.02046985,2070.65,0.004559638,19.700871,0.009842926,1195.7,0.000619076,0.0168,0.002521,,,,,
2/4/2015,-0.00184973,"2,041.51",-0.004164706,19.450024,0.002483335,1261.6,-0.013228539,0.0171,0.002551,0.04325548,2078.54,0.003803223,20.048189,0.017475978,1196.13,0.000359557,0.017,0.002551,,,,,
2/5/2015,-0.04388487,"2,062.52",0.010238811,19.7684,0.016236399,1267.85,0.004941796,0.017,0.002561,0.00804254,2082.17,0.001744839,19.922762,-0.006275928,1176.9,-0.016207482,0.017,0.002546,,,,,
2/6/2015,0.02348872,"2,055.47",-0.003424028,19.681568,-0.00440214,1263.41,-0.003508138,0.0171,0.002556,-0.03664997,2081.88,-0.000139306,19.845581,-0.003881535,1174.5,-0.002041338,0.0168,0.002566,,,,,
2/9/2015,-0.00976544,"2,046.74",-0.00425624,19.662275,-0.000980738,1235.6,-0.022257733,0.0171,0.0025835,0.01657352,2088.77,0.00330411,19.864876,0.000971784,1183.015,0.007223739,0.0167,0.0025585,,,,,
2/10/2015,-0.00122741,"2,068.59",0.01061898,20.212202,0.027584656,1240.6,0.004038451,0.017,0.002581,-0.04762135,2090.57,0.000861403,19.835936,-0.001457905,1191.53,0.007171931,0.0165,0.002551,,,,,
2/11/2015,-0.0030067,"2,068.53",-0.000029034,20.077133,-0.006704976,1233.5,-0.005739477,0.0168,0.002581,-0.00619177,2080.35,-0.004900593,19.65263,-0.009284071,1185.1,-0.005411036,0.0164,0.002552,,,,,
2/12/2015,0.01170241,"2,088.48",0.009598295,21.51466,0.069153058,1222.2,-0.009203144,0.0166,0.002581,0.02995802,2058.9,-0.010364384,19.343899,-0.015834099,1197.8,0.010659382,0.0168,0.002556,,,,,
2/13/2015,0.05981791,"2,096.99",0.004066459,21.524302,0.000448059,1225.3,0.002533198,0.0168,0.002571,-0.0162467,2058.2,-0.000340021,19.42108,0.003982002,1182.7,-0.012686581,0.0171,0.002556,,,,,
2/17/2015,0.03415496,"2,100.34",0.0015963,21.591841,0.00313289,1228.1,0.002282548,0.0171,0.002567,-0.13782591,2020.58,-0.018447213,19.093056,-0.017034365,1191.96,0.007799051,0.0164,0.002536,,,,,
2/18/2015,-0.03033945,"2,099.68",-0.000314359,21.340996,-0.011685594,1206,-0.018159161,0.0171,0.002606,0.04181396,2002.61,-0.008933255,18.514183,-0.030787622,1205.7,0.0114613,0.0156,0.002511,,,,,
2/19/2015,0.01657578,"2,097.45",-0.001062622,21.398884,0.002708853,1212.2,0.005127792,0.0174,0.002615,0.02807964,2025.9,0.011562736,18.465944,-0.002608916,1213.31,0.006291851,0.0157,0.002521,,,,,
2/20/2015,0.01446127,"2,110.30",0.006107843,21.553251,0.007187893,1204.7,-0.006206317,0.0175,0.002626,-0.03805268,2062.14,0.017730169,19.160582,0.036926977,1208.81,-0.003715757,0.0162,0.002521,,,,,
2/23/2015,-0.02026298,"2,109.66",-0.000303385,21.379587,-0.008090075,1198.5,-0.005159798,0.0172,0.002616,0.02461084,2044.81,-0.008439322,19.237776,0.004020698,1208.2,-0.000504756,0.0162,0.002541,,,,,
2/24/2015,-0.0006281,"2,115.48",0.002754972,21.607183,0.010589217,1199.11,0.00050884,0.0172,0.002611,-0.08105328,2028.26,-0.008126617,18.996574,-0.012617199,1224.62,0.013498943,0.0157,0.002528,,,,,
2/25/2015,-0.00533379,"2,113.86",-0.000766017,21.442539,-0.007649053,1206.66,0.006276597,0.0172,0.002609,-0.17032509,2023.03,-0.002581886,18.96763,-0.001524805,1235.83,0.009112217,0.0154,0.002533,,,,,
2/26/2015,-0.00438912,"2,110.74",-0.001477119,21.500654,0.002706601,1210.25,0.002970738,0.0179,0.002616,-0.23757015,2011.27,-0.005830029,19.044813,0.004060939,1227.48,-0.006779522,0.0157,0.002536,,,,,
2/27/2015,0.07101257,"2,104.50",-0.002960683,21.365063,-0.006326335,1207,-0.002689008,0.0183,0.0026185,0.16400015,1992.67,-0.009290903,18.90975,-0.007117119,1227.3,-0.000146653,0.0158,0.002526,,,,,
3/2/2015,0.08253975,"2,117.39",0.006106238,21.888048,0.024183717,1205.825,-0.000973962,0.0183,0.0026095,-0.0083266,2019.42,0.013334893,19.257067,0.018200448,1258.8,0.025342252,0.016,0.002566,,,,,
3/3/2015,0.02163818,"2,107.78",-0.004548873,21.481281,-0.01875883,1204.65,-0.000974912,0.0186,0.0026515,0.01535484,2022.55,0.001548752,19.314947,0.003001142,1284.88,0.020506443,0.0159,0.002567,,,,,
3/4/2015,-0.03104126,"2,098.53",-0.004398161,21.723402,0.011208208,1203.55,-0.000913545,0.0187,0.002636,0.07113582,2032.12,0.004720465,19.585089,0.013889259,1295.9,0.008540106,0.0161,0.002571,,,,,
3/5/2015,0.01125142,"2,101.04",0.001195365,22.139854,0.01898922,1199.85,-0.003078974,0.0184,0.002636,0.02828717,2063.15,0.015154313,19.922762,0.017094386,1288.8,-0.005493882,0.0161,0.002561,,,,,
3/6/2015,-0.0126072,"2,071.26",-0.014275356,21.839628,-0.013653215,1195.25,-0.00384118,0.0183,0.002646,-0.00227326,2051.82,-0.005506656,19.980654,0.002901608,1296.7,0.006111023,0.016,0.002561,,,,,
3/9/2015,0.06008956,"2,079.43",0.003936662,21.897736,0.002657135,1169.4,-0.021864572,0.0176,0.002666,0.16066863,2057.09,0.002565168,19.893822,-0.004355274,1287.23,-0.007329953,0.0161,0.002561,,,,,
3/10/2015,0.00739636,"2,044.16",-0.017106821,22.275452,0.017102013,1164.2,-0.004456641,0.0173,0.002677,-0.03721446,2029.55,-0.013478288,18.938686,-0.049202523,1277.76,-0.007384078,0.0166,0.002526,,,,,
3/11/2015,0.01571087,"2,040.24",-0.001919521,22.159225,-0.005231377,1159.95,-0.003657255,0.0172,0.002699,-0.11904104,2002.16,-0.013587503,18.629957,-0.016435832,1289,0.008758179,0.0161,0.002546,,,,,
3/12/2015,-0.00687288,"2,065.95",0.012522702,21.955847,-0.009220406,1159.6,-0.000301783,0.0171,0.002706,-0.00171152,2021.25,0.009489517,19.083406,0.024048285,1280.2,-0.006850408,0.0162,0.002546,,,,,
3/13/2015,-0.03108808,"2,053.40",-0.006093237,21.9849,0.001322372,1156.39,-0.002772034,0.0169,0.0027065,-0.03078906,1994.99,-0.013077099,18.523832,-0.029761042,1259.2,-0.016539717,0.0165,0.002531,,,,,
3/16/2015,0.01823189,"2,081.19",0.013442909,22.246389,0.011823849,1158.1,0.001477648,0.0165,0.0027015,0.05080075,2020.85,0.01287917,18.929043,0.02163929,1278.65,0.015328235,0.0165,0.002521,,,,,
3/17/2015,-0.01763628,"2,074.28",-0.003325698,22.517574,0.012116368,1151.6,-0.005628451,0.0164,0.0026935,-0.04709786,2050.03,0.014336238,19.401783,0.02466756,1278.4,-0.000195538,0.017,0.002551,,,,,
3/18/2015,-0.10792842,"2,099.50",0.012085102,22.149544,-0.016479162,1147.66,-0.003427193,0.017,0.002703,-0.00184973,2041.51,-0.004164706,19.450024,0.002483335,1261.6,-0.013228539,0.0171,0.002551,,,,,
3/19/2015,0.01790354,"2,089.27",-0.004884489,22.488516,0.01518787,1170.7,0.019876774,0.0179,0.0026455,-0.04388487,2062.52,0.010238811,19.7684,0.016236399,1267.85,0.004941796,0.017,0.002561,,,,,
3/20/2015,0.00313768,"2,108.10",0.008972382,22.730644,0.010709191,1167.5,-0.00273715,0.0176,0.002668,0.02348872,2055.47,-0.003424028,19.681568,-0.00440214,1263.41,-0.003508138,0.0171,0.002556,,,,,
3/23/2015,0.01888455,"2,104.42",-0.001747257,21.994581,-0.032917865,1181.5,0.011920107,0.0175,0.002668,-0.00976544,2046.74,-0.00425624,19.662275,-0.000980738,1235.6,-0.022257733,0.0171,0.0025835,,,,,
3/24/2015,-0.0825702,"2,091.50",-0.006158346,21.694349,-0.013744293,1186.05,0.003843641,0.0177,0.0026935,-0.00122741,2068.59,0.01061898,20.212202,0.027584656,1240.6,0.004038451,0.017,0.002581,,,,,
3/25/2015,0.00244002,"2,061.05",-0.014665926,20.377193,-0.062635527,1188.8,0.002315937,0.0181,0.0026855,-0.0030067,2068.53,-0.000029034,20.077133,-0.006704976,1233.5,-0.005739477,0.0168,0.002581,,,,,
3/26/2015,0.00941935,"2,056.15",-0.002380331,20.309395,-0.003332698,1208.8,0.016683737,0.018,0.0027305,0.01170241,2088.48,0.009598295,21.51466,0.069153058,1222.2,-0.009203144,0.0166,0.002581,,,,,
3/27/2015,-0.00605378,"2,061.02",0.002365761,20.706484,0.019363301,1199.76,-0.007506595,0.0176,0.002754,0.05981791,2096.99,0.004066459,21.524302,0.000448059,1225.3,0.002533198,0.0168,0.002571,,,,,
3/30/2015,0.002022,"2,086.24",0.012162382,20.793646,0.004200571,1193,-0.005650394,0.0173,0.0027415,0.03415496,2100.34,0.0015963,21.591841,0.00313289,1228.1,0.002282548,0.0171,0.002567,,,,,
3/31/2015,-0.01346233,"2,067.89",-0.008834686,20.270664,-0.025472742,1182.11,-0.009170166,0.0176,0.0027075,-0.03033945,2099.68,-0.000314359,21.340996,-0.011685594,1206,-0.018159161,0.0171,0.002606,,,,,
4/1/2015,0.0124114,"2,059.69",-0.003973255,20.348141,0.003814839,1183.4,0.001090674,0.018,0.0027075,0.01657578,2097.45,-0.001062622,21.398884,0.002708853,1212.2,0.005127792,0.0174,0.002615,,,,,
4/2/2015,0.02294816,"2,066.96",0.003523453,20.396564,0.002376899,1200.95,0.014721259,0.0181,0.0027375,0.01446127,2110.3,0.006107843,21.553251,0.007187893,1204.7,-0.006206317,0.0175,0.002626,,,,,
4/6/2015,0.00975426,"2,080.62",0.006587073,20.98735,0.02855342,1205.825,0.00405107,0.0185,0.0027375,-0.02026298,2109.66,-0.000303385,21.379587,-0.008090075,1198.5,-0.005159798,0.0172,0.002616,,,,,
4/7/2015,-0.00908257,"2,076.33",-0.002064033,21.171358,0.008729355,1210.7,0.004034725,0.0185,0.0027375,-0.0006281,2115.48,0.002754972,21.607183,0.010589217,1199.11,0.00050884,0.0172,0.002611,,,,,
4/8/2015,-0.03276086,"2,081.90",0.002678941,21.326324,0.007292948,1206.2,-0.003723783,0.0184,0.002712,-0.00533379,2113.86,-0.000766017,21.442539,-0.007649053,1206.66,0.006276597,0.0172,0.002609,,,,,
4/9/2015,-0.00548395,"2,091.18",0.004447576,21.820255,0.022896489,1197.25,-0.007447662,0.0184,0.002759,-0.00438912,2110.74,-0.001477119,21.500654,0.002706601,1210.25,0.002970738,0.0179,0.002616,,,,,
4/10/2015,-0.03172752,"2,102.06",0.005189377,22.043007,0.010156742,1199.6,0.001960908,0.0182,0.00277,0.07101257,2104.5,-0.002960683,21.365063,-0.006326335,1207,-0.002689008,0.0183,0.0026185,,,,,
4/13/2015,-0.04985185,"2,092.43",-0.004591807,21.839628,-0.009269291,1204.4,0.00399335,0.018,0.002753,0.08253975,2117.39,0.006106238,21.888048,0.024183717,1205.825,-0.000973962,0.0183,0.0026095,,,,,
4/14/2015,-0.02447446,"2,095.84",0.001628432,21.655609,-0.008461621,1195.9,-0.007082478,0.018,0.0027555,0.02163818,2107.78,-0.004548873,21.481281,-0.01875883,1204.65,-0.000974912,0.0186,0.0026515,,,,,
4/15/2015,0.02108478,"2,106.63",0.005134989,21.917105,0.012002885,1190.15,-0.00481969,0.0184,0.0027435,-0.03104126,2098.53,-0.004398161,21.723402,0.011208208,1203.55,-0.000913545,0.0187,0.002636,,,,,
4/16/2015,0.02095567,"2,104.99",-0.000778747,21.781515,-0.006205708,1203.1,0.010822209,0.0185,0.002751,0.01125142,2101.04,0.001195365,22.139854,0.01898922,1199.85,-0.003078974,0.0184,0.002636,,,,,
4/17/2015,-0.025209,"2,081.18",-0.011375704,21.500654,-0.012978321,1200.13,-0.002471675,0.0189,0.0027575,-0.0126072,2071.26,-0.014275356,21.839628,-0.013653215,1195.25,-0.00384118,0.0183,0.002646,,,,,
4/20/2015,0.00782109,"2,100.40",0.009192748,21.394115,-0.004967469,1202.25,0.001764917,0.0189,0.00276,0.06008956,2079.43,0.003936662,21.897736,0.002657135,1169.4,-0.021864572,0.0176,0.002666,,,,,
4/21/2015,0.04627919,"2,097.29",-0.001481702,21.365063,-0.001358866,1191.8,-0.008730032,0.0186,0.0027725,0.00739636,2044.16,-0.017106821,22.275452,0.017102013,1164.2,-0.004456641,0.0173,0.002677,,,,,
4/22/2015,-0.00464374,"2,107.96",0.005074583,21.607183,0.011268788,1198.11,0.005280546,0.0187,0.002775,0.01571087,2040.24,-0.001919521,22.159225,-0.005231377,1159.95,-0.003657255,0.0172,0.002699,,,,,
4/23/2015,0.00968901,"2,112.93",0.002354941,21.52002,-0.004042141,1184.9,-0.011086932,0.0189,0.00277,-0.00687288,2065.95,0.012522702,21.955847,-0.009220406,1159.6,-0.000301783,0.0171,0.002706,,,,,
4/24/2015,-0.0221932,"2,117.69",0.002250266,21.336008,-0.008587503,1189.6,0.003958733,0.0189,0.00279,-0.03108808,2053.4,-0.006093237,21.9849,0.001322372,1156.39,-0.002772034,0.0169,0.0027065,,,,,
4/27/2015,-0.00859828,"2,108.92",-0.004149913,21.500654,0.007687191,1194.25,0.003901257,0.0191,0.00279,0.01823189,2081.19,0.013442909,22.246389,0.011823849,1158.1,0.001477648,0.0165,0.0027015,,,,,
4/28/2015,-0.01511652,"2,114.76",0.002765404,21.607183,0.004942452,1198.9,0.003886096,0.0189,0.0027815,-0.01763628,2074.28,-0.003325698,22.517574,0.012116368,1151.6,-0.005628451,0.0164,0.0026935,,,,,
4/29/2015,-0.00017712,"2,106.85",-0.003747348,21.442539,-0.007649053,1207.35,0.007023405,0.0192,0.0027815,-0.10792842,2099.5,0.012085102,22.149544,-0.016479162,1147.66,-0.003427193,0.017,0.002703,,,,,
4/30/2015,0.04477326,"2,085.51",-0.010180553,21.500654,0.002706601,1201.43,-0.004915361,0.0194,0.0027875,0.01790354,2089.27,-0.004884489,22.488516,0.01518787,1170.7,0.019876774,0.0179,0.0026455,,,,,
5/1/2015,-0.01738506,"2,108.29",0.010863776,22.033319,0.024472454,1179.8,-0.018167581,0.0194,0.0027975,0.00313768,2108.1,0.008972382,22.730644,0.010709191,1167.5,-0.00273715,0.0176,0.002668,,,,,
5/4/2015,0.02946509,"2,114.49",0.002936433,21.897736,-0.006172555,1179.6,-0.000169535,0.0192,0.00277825,0.01888455,2104.42,-0.001747257,21.994581,-0.032917865,1181.5,0.011920107,0.0175,0.002668,,,,,
5/5/2015,-0.01220708,"2,089.46",-0.011908003,21.336008,-0.025987091,1184.26,0.003942709,0.0194,0.002759,-0.0825702,2091.5,-0.006158346,21.694349,-0.013744293,1186.05,0.003843641,0.0177,0.0026935,,,,,
5/6/2015,-0.02721782,"2,080.15",-0.004465681,21.403805,0.003172548,1191.46,0.006061339,0.0191,0.00276,0.00244002,2061.05,-0.014665926,20.377193,-0.062635527,1188.8,0.002315937,0.0181,0.0026855,,,,,
5/7/2015,0.03232925,"2,088.00",0.003766711,21.781515,0.017492964,1187.63,-0.003219721,0.0188,0.0027885,0.00941935,2056.15,-0.002380331,20.309395,-0.003332698,1208.8,0.016683737,0.018,0.0027305,,,,,
5/8/2015,0.02714271,"2,116.10",0.013368148,20.173807,-0.076676595,1183,-0.00390614,0.0188,0.0027985,-0.00605378,2061.02,0.002365761,20.706484,0.019363301,1199.76,-0.007506595,0.0176,0.002754,,,,,
5/11/2015,-0.00699563,"2,105.33",-0.005102557,19.980104,-0.009648101,1185.23,0.001883264,0.0188,0.002766,0.002022,2086.24,0.012162382,20.793646,0.004200571,1193,-0.005650394,0.0173,0.0027415,,,,,
5/12/2015,-0.0043454,"2,099.12",-0.002953996,20.173807,0.009648101,1180.05,-0.004380038,0.0188,0.00275,-0.01346233,2067.89,-0.008834686,20.270664,-0.025472742,1182.11,-0.009170166,0.0176,0.0027075,,,,,
5/13/2015,-0.01981258,"2,098.48",-0.000305001,20.29003,0.005744553,1190.2,0.00856455,0.0186,0.002739,0.0124114,2059.69,-0.003973255,20.348141,0.003814839,1183.4,0.001090674,0.018,0.0027075,,,,,
5/14/2015,0.00232406,"2,121.10",0.010721605,20.619316,0.016098674,1211.2,0.017490243,0.0187,0.00276,0.02294816,2066.96,0.003523453,20.396564,0.002376899,1200.95,0.014721259,0.0181,0.0027375,,,,,
5/15/2015,0.00282385,"2,122.73",0.000768118,20.629002,0.000469643,1216.8,0.004612858,0.0183,0.002765,0.00975426,2080.62,0.006587073,20.98735,0.02855342,1205.825,0.00405107,0.0185,0.0027375,,,,,
5/18/2015,-0.01899235,"2,129.20",0.003043313,20.599951,-0.001409253,1225.5,0.007124462,0.0186,0.00276,-0.00908257,2076.33,-0.002064033,21.171358,0.008729355,1210.7,0.004034725,0.0185,0.0027375,,,,,
5/19/2015,-0.00507441,"2,127.83",-0.000643582,20.471516,-0.006254241,1220.16,-0.004366926,0.0185,0.00281,-0.03276086,2081.9,0.002678941,21.326324,0.007292948,1206.2,-0.003723783,0.0184,0.002712,,,,,
5/20/2015,0.00888475,"2,125.85",-0.000930949,20.471516,0,1204.8,-0.01266842,0.0188,0.002835,-0.00548395,2091.18,0.004447576,21.820255,0.022896489,1197.25,-0.007447662,0.0184,0.002759,,,,,
5/21/2015,0.0056247,"2,130.82",0.002335146,20.325565,-0.007155003,1206.66,0.001542634,0.0184,0.00282,-0.03172752,2102.06,0.005189377,22.043007,0.010156742,1199.6,0.001960908,0.0182,0.00277,,,,,
5/22/2015,0.02106492,"2,126.06",-0.002236385,20.296377,-0.001437056,1208.8,0.00177192,0.0187,0.002845,-0.04985185,2092.43,-0.004591807,21.839628,-0.009269291,1204.4,0.00399335,0.018,0.002753,,,,,
5/26/2015,-0.01352985,"2,104.20",-0.010335205,20.169891,-0.006251449,1202.05,-0.005599699,0.0182,0.0028585,-0.02447446,2095.84,0.001628432,21.655609,-0.008461621,1195.9,-0.007082478,0.018,0.0027555,,,,,
5/27/2015,0.00067454,"2,123.48",0.009120919,21.249899,0.052161195,1184.75,-0.014496651,0.018,0.002835,0.02108478,2106.63,0.005134989,21.917105,0.012002885,1190.15,-0.00481969,0.0184,0.0027435,,,,,
5/28/2015,0.00054773,"2,120.79",-0.001267564,21.54179,0.013642627,1186.11,0.001147263,0.018,0.0028275,0.02095567,2104.99,-0.000778747,21.781515,-0.006205708,1203.1,0.010822209,0.0185,0.002751,,,,,
5/29/2015,-0.00130661,"2,107.39",-0.006338515,21.532061,-0.000451736,1185.46,-0.00054816,0.018,0.0028375,-0.025209,2081.18,-0.011375704,21.500654,-0.012978321,1200.13,-0.002471675,0.0189,0.0027575,,,,,
6/1/2015,-0.06162417,"2,111.73",0.002057343,21.775305,0.011233496,1184.97,-0.000413427,0.018,0.002825,0.00782109,2100.4,0.009192748,21.394115,-0.004967469,1202.25,0.001764917,0.0189,0.00276,,,,,
6/2/2015,0.01279183,"2,109.60",-0.001009105,21.347198,-0.01985604,1184.48,-0.000413598,0.0183,0.002787,0.04627919,2097.29,-0.001481702,21.365063,-0.001358866,1191.8,-0.008730032,0.0186,0.0027725,,,,,
6/3/2015,0.00030996,"2,114.07",0.002116629,21.113682,-0.010999224,1190.15,0.00477549,0.0183,0.002792,-0.00464374,2107.96,0.005074583,21.607183,0.011268788,1198.11,0.005280546,0.0187,0.002775,,,,,
6/4/2015,-0.00688601,"2,095.84",-0.008660562,21.493143,0.017812688,1180.9,-0.00780249,0.0181,0.002789,0.00968901,2112.93,0.002354941,21.52002,-0.004042141,1184.9,-0.011086932,0.0189,0.00277,,,,,
6/5/2015,0.00280455,"2,092.83",-0.001437215,21.658552,0.007666434,1173.46,-0.00632021,0.0186,0.002812,-0.0221932,2117.69,0.002250266,21.336008,-0.008587503,1189.6,0.003958733,0.0189,0.00279,,,,,
6/8/2015,0.01561429,"2,079.28",-0.00649556,21.162334,-0.023177485,1170.2,-0.002781975,0.0185,0.002822,-0.00859828,2108.92,-0.004149913,21.500654,0.007687191,1194.25,0.003901257,0.0191,0.00279,,,,,
6/9/2015,0.00244787,"2,080.15",0.000418265,21.269358,0.005044542,1176.21,0.005122731,0.0186,0.002855,-0.01511652,2114.76,0.002765404,21.607183,0.004942452,1198.9,0.003886096,0.0189,0.0027815,,,,,
6/10/2015,-0.00109206,"2,105.20",0.011970492,20.889893,-0.018001992,1184.91,0.007369417,0.0187,0.0028785,-0.00017712,2106.85,-0.003747348,21.442539,-0.007649053,1207.35,0.007023405,0.0192,0.0027815,,,,,
6/11/2015,0.00396938,"2,108.86",0.001737117,21.113682,0.010655813,1182.31,-0.00219667,0.0183,0.0028585,0.04477326,2085.51,-0.010180553,21.500654,0.002706601,1201.43,-0.004915361,0.0194,0.0027875,,,,,
6/12/2015,0.0011747,"2,094.11",-0.007018875,20.539625,-0.027565319,1179.2,-0.002633909,0.0184,0.0028605,-0.01738506,2108.29,0.010863776,22.033319,0.024472454,1179.8,-0.018167581,0.0194,0.0027975,,,,,
6/15/2015,0.02930801,"2,084.43",-0.004633289,20.500702,-0.001896818,1180.11,0.000771412,0.0185,0.0028325,0.02946509,2114.49,0.002936433,21.897736,-0.006172555,1179.6,-0.000169535,0.0192,0.00277825,,,,,
6/16/2015,0.05775409,"2,096.29",0.00567373,20.753679,0.012264403,1181.5,0.001177163,0.0188,0.0028625,-0.01220708,2089.46,-0.011908003,21.336008,-0.025987091,1184.26,0.003942709,0.0194,0.002759,,,,,
6/17/2015,-0.00647769,"2,100.44",0.001977684,20.996922,0.011652323,1176.71,-0.004062409,0.019,0.002857,-0.02721782,2080.15,-0.004465681,21.403805,0.003172548,1191.46,0.006061339,0.0191,0.00276,,,,,
6/18/2015,-0.00108371,"2,121.24",0.009854,21.347198,0.016544634,1190.85,0.011944929,0.0189,0.002808,0.03232925,2088,0.003766711,21.781515,0.017492964,1187.63,-0.003219721,0.0188,0.0027885,,,,,
6/19/2015,-0.01782795,"2,109.99",-0.005317615,21.279091,-0.003195542,1196.43,0.004674785,0.0186,0.002813,0.02714271,2116.1,0.013368148,20.173807,-0.076676595,1183,-0.00390614,0.0188,0.0027985,,,,,
6/22/2015,0.00968274,"2,122.85",0.006076368,21.191521,-0.004123799,1194.25,-0.001823749,0.019,0.0028225,-0.00699563,2105.33,-0.005102557,19.980104,-0.009648101,1185.23,0.001883264,0.0188,0.002766,,,,,
6/23/2015,-0.01095087,"2,124.20",0.000635666,20.646652,-0.026047973,1182.3,-0.010056679,0.0192,0.0028075,-0.0043454,2099.12,-0.002953996,20.173807,0.009648101,1180.05,-0.004380038,0.0188,0.00275,,,,,
6/24/2015,-0.01563531,"2,108.58",-0.007380466,20.442324,-0.009945718,1173.81,-0.007206825,0.019,0.0028075,-0.01981258,2098.48,-0.000305001,20.29003,0.005744553,1190.2,0.00856455,0.0186,0.002739,,,,,
6/25/2015,0.00947639,"2,102.31",-0.002978004,20.598005,0.007586769,1173.2,-0.00051981,0.0191,0.00282,0.00232406,2121.1,0.010721605,20.619316,0.016098674,1211.2,0.017490243,0.0187,0.00276,,,,,
6/26/2015,0.00324842,"2,101.49",-0.000390156,20.179621,-0.020520993,1173.4,0.000170459,0.0192,0.0028175,0.00282385,2122.73,0.000768118,20.629002,0.000469643,1216.8,0.004612858,0.0183,0.002765,,,,,
6/29/2015,0.05382304,"2,057.64",-0.021086969,19.57637,-0.030350007,1180.36,0.005913959,0.0187,0.002837,-0.01899235,2129.2,0.003043313,20.599951,-0.001409253,1225.5,0.007124462,0.0186,0.00276,,,,,
6/30/2015,0.02311064,"2,063.11",0.002654962,19.566643,-0.000496998,1175.36,-0.004244993,0.0187,0.002832,-0.00507441,2127.83,-0.000643582,20.471516,-0.006254241,1220.16,-0.004366926,0.0185,0.00281,,,,,
7/1/2015,-0.01706035,"2,077.42",0.006912097,19.848806,0.014317626,1169.41,-0.005075136,0.0189,0.002836,0.00888475,2125.85,-0.000930949,20.471516,0,1204.8,-0.01266842,0.0188,0.002835,,,,,
7/2/2015,-0.01248971,"2,076.78",-0.00030807,19.868269,0.000980082,1164,-0.004636999,0.0191,0.002835,0.0056247,2130.82,0.002335146,20.325565,-0.007155003,1206.66,0.001542634,0.0184,0.00282,,,,,
7/6/2015,0.0519528,"2,068.76",-0.003869232,19.625023,-0.012318501,1169.61,0.004808011,0.0187,0.0028425,0.02106492,2126.06,-0.002236385,20.296377,-0.001437056,1208.8,0.00177192,0.0187,0.002845,,,,,
7/7/2015,-0.01053743,"2,081.34",0.006062561,19.255291,-0.019019556,1164.91,-0.004026529,0.0187,0.0028325,-0.01352985,2104.2,-0.010335205,20.169891,-0.006251449,1202.05,-0.005599699,0.0182,0.0028585,,,,,
7/8/2015,0.01705814,"2,046.68",-0.016792965,19.119072,-0.007099509,1151.26,-0.011786836,0.0183,0.0028345,0.00067454,2123.48,0.009120919,21.249899,0.052161195,1184.75,-0.014496651,0.018,0.002835,,,,,
7/9/2015,-0.00577758,"2,051.31",0.002259648,18.885555,-0.012289027,1159.8,0.007390582,0.0185,0.00286,0.00054773,2120.79,-0.001267564,21.54179,0.013642627,1186.11,0.001147263,0.018,0.0028275,,,,,
7/10/2015,0.05653711,"2,076.62",0.012262986,19.216372,0.01736528,1158.06,-0.001501385,0.0187,0.002858,-0.00130661,2107.39,-0.006338515,21.532061,-0.000451736,1185.46,-0.00054816,0.018,0.0028375,,,,,
7/13/2015,0.02482188,"2,099.60",0.011005269,19.342855,0.006560477,1157.91,-0.000129535,0.0186,0.002888,-0.06162417,2111.73,0.002057343,21.775305,0.011233496,1184.97,-0.000413427,0.018,0.002825,,,,,
7/14/2015,-0.0158413,"2,108.95",0.004443273,19.352585,0.000502902,1152.61,-0.00458772,0.0185,0.002885,0.01279183,2109.6,-0.001009105,21.347198,-0.01985604,1184.48,-0.000413598,0.0183,0.002787,,,,,
7/15/2015,-0.00568649,"2,107.40",-0.000735256,19.216372,-0.007063378,1151.51,-0.000954811,0.0184,0.002885,0.00030996,2114.07,0.002116629,21.113682,-0.010999224,1190.15,0.00477549,0.0183,0.002792,,,,,
7/16/2015,-0.02745243,"2,124.29",0.007982734,19.64448,0.022033759,1144.16,-0.006403381,0.0184,0.00287,-0.00688601,2095.84,-0.008660562,21.493143,0.017812688,1180.9,-0.00780249,0.0181,0.002789,,,,,
7/17/2015,0.00495015,"2,126.64",0.001105572,19.527721,-0.005961337,1140.55,-0.003160141,0.0183,0.0029175,0.00280455,2092.83,-0.001437215,21.658552,0.007666434,1173.46,-0.00632021,0.0186,0.002812,,,,,
7/20/2015,-0.00175486,"2,128.28",0.000770936,19.167725,-0.018607171,1126.98,-0.011969114,0.0182,0.00295,0.01561429,2079.28,-0.00649556,21.162334,-0.023177485,1170.2,-0.002781975,0.0185,0.002822,,,,,
