Date,GSPC_adj_price,GSPC_log_ret,BTC_adj_price,BTC_log_ret,NVDA_adj_price,NVDA_log_ret,Gold_adj_price,Gold_log_ret,US_inflation_rate,3_month_LIBOR,VIX,Column,
7/5/16,"2,088.55",-0.006871029,670.63,-0.0084192,46.730381,0.014679603,1347.81,0.012400262,0.014,0.006571,15.58,-2,
7/6/16,"2,099.73",0.005338687,677.33,0.00994103,47.026455,0.006315806,1366.6,0.01384485,0.0143,0.006611,14.96,2,
7/7/16,"2,097.90",-0.000871958,640.56,-0.0558158,48.250229,0.025690258,1364.56,-0.001493871,0.0143,0.006646,14.76,-2,
7/8/16,"2,129.90",0.015138187,666.52,0.03972735,50.184578,0.039307195,1355.61,-0.006580495,0.0143,0.006671,13.2,2,
7/11/16,"2,137.16",0.003402819,647.66,-0.02870428,51.339275,0.022748286,1366,0.007635224,0.0142,0.006691,13.54,-2,
7/12/16,"2,152.14",0.006984843,664.55,0.02574425,52.109066,0.014882891,1353.2,-0.009414603,0.0146,0.0067335,13.55,2,
7/13/16,"2,152.43",0.000134759,654.47,-0.01528437,52.089333,-0.000378758,1338.9,-0.010623777,0.0145,0.006801,13.04,-2,
7/14/16,"2,163.75",0.005245423,658.08,0.00550076,52.622265,0.010179132,1342.2,0.002461677,0.0145,0.006791,12.82,2,
7/15/16,"2,161.74",-0.000929379,663.26,0.00784057,52.010376,-0.011696082,1330.46,-0.008785312,0.0149,0.0068785,12.67,2,
7/18/16,"2,166.89",0.002379462,673.11,0.01474169,52.276836,0.00511013,1328.73,-0.001301148,0.0149,0.006956,12.44,2,
7/19/16,"2,163.78",-0.001436205,672.86,-0.00037148,52.819641,0.010329744,1329.31,0.000436412,0.0144,0.006971,11.97,-1,
7/20/16,"2,173.02",0.004261209,665.68,-0.01072821,53.510487,0.012994543,1328.4,-0.0006848,0.0146,0.007016,11.77,-2,
7/21/16,"2,165.17",-0.00361907,665.01,-0.001007,52.523575,-0.018615537,1318.31,-0.007624597,0.0152,0.007145,12.74,-1,
7/22/16,"2,175.03",0.004543627,650.62,-0.02187632,53.954594,0.026880725,1328.81,0.007933192,0.0151,0.00721,12.02,-2,
7/25/16,"2,168.48",-0.003016019,654.1,0.00533449,54.951374,0.018305844,1319.06,-0.007364443,0.015,0.007335,12.87,2,
7/26/16,"2,169.18",0.000322733,651.78,-0.00355316,55.888947,0.016917947,1317.91,-0.000872213,0.015,0.00743,13.05,-2,
7/27/16,"2,166.58",-0.001199261,654.35,0.00393529,55.326412,-0.010116225,1315.6,-0.001754313,0.0149,0.007515,12.83,2,
7/28/16,"2,170.06",0.001604921,655.03,0.00103866,55.444843,0.002138299,1338.3,0.017107316,0.0152,0.007565,12.72,1,
7/29/16,"2,173.60",0.00162998,656.99,0.00298776,56.352795,0.016243133,1338.13,-0.000127035,0.0149,0.007591,11.87,2,
8/1/16,"2,170.84",-0.001270594,606.27,-0.08034337,55.98764,-0.006500888,1346.25,0.006049833,0.0146,0.007591,12.44,-2,
8/2/16,"2,157.03",-0.006381941,547.47,-0.10201777,55.306664,-0.012237545,1355.3,0.006699883,0.0144,0.007676,13.37,-2,
8/3/16,"2,163.79",0.003129043,566.35,0.0339046,55.4547,0.002673064,1360.96,0.004167501,0.0146,0.007776,12.86,2,
8/4/16,"2,164.25",0.000212549,578.29,0.02086321,56.481094,0.018339491,1354.36,-0.004861315,0.0147,0.007876,12.42,2,
8/5/16,"2,182.87",0.008566697,575.04,-0.00563587,57.438396,0.016807037,1359.85,0.004045382,0.015,0.0079235,11.39,-2,
8/8/16,"2,180.89",-0.000907577,591.05,0.02746101,57.97134,0.009235751,1333.37,-0.019664827,0.0151,0.008065,11.5,2,
8/9/16,"2,181.74",0.000389718,587.8,-0.00551386,58.119373,0.0025503,1332.26,-0.000832824,0.0149,0.00816,11.66,-2,
8/10/16,"2,175.49",-0.002868797,592.1,0.00728879,57.744343,-0.006473663,1350.6,0.01367219,0.0144,0.008176,12.05,2,
8/11/16,"2,185.79",0.004723415,589.12,-0.00504564,58.918777,0.020134447,1343.21,-0.005486666,0.0147,0.00817,11.68,-2,
8/12/16,"2,184.05",-0.000796363,587.56,-0.00265153,62.215069,0.054437403,1335.96,-0.005412137,0.0144,0.0081825,11.55,-2,
8/15/16,"2,190.15",0.002789016,567.24,-0.03519587,62.155853,-0.000952248,1337.57,0.0012044,0.0145,0.0080411,11.81,-2,
8/16/16,"2,178.15",-0.005494142,577.44,0.01782205,61.780819,-0.006052045,1345.99,0.006275267,0.0144,0.0080128,12.64,2,
8/17/16,"2,182.22",0.001866846,573.22,-0.00733495,60.3498,-0.023435311,1342.9,-0.002298347,0.0147,0.0081128,12.19,-2,
8/18/16,"2,187.02",0.002197202,574.32,0.00191715,61.287361,0.015416005,1351.23,0.006183834,0.0147,0.00811,11.43,1,
8/19/16,"2,183.87",-0.00144131,575.63,0.00227836,61.445274,0.002573286,1347.02,-0.003120544,0.0148,0.0081711,11.34,2,
8/22/16,"2,182.64",-0.000563482,586.75,0.01913374,61.70187,0.004167313,1333.86,-0.009817751,0.0147,0.0082544,12.27,2,
8/23/16,"2,186.90",0.001949867,583.41,-0.00570864,62.20118,0.008059732,1336.7,0.002126896,0.0148,0.0082544,12.38,-2,
8/24/16,"2,175.44",-0.005254055,580.18,-0.0055518,61.242111,-0.01553893,1334.8,-0.001422422,0.0148,0.0082544,13.45,-2,
8/25/16,"2,172.47",-0.00136616,577.76,-0.00417984,60.836731,-0.006641306,1322.69,-0.009113926,0.0149,0.0082933,13.63,-2,
8/26/16,"2,169.04",-0.001580064,579.65,0.00326592,61.331089,0.008093141,1321.31,-0.001043873,0.0147,0.0083344,13.65,2,
8/29/16,"2,180.38",0.005214429,574.11,-0.00960346,61.291553,-0.00064484,1315.76,-0.004209223,0.0146,0.00837775,12.94,-2,
8/30/16,"2,176.12",-0.001955592,577.5,0.00588743,60.9356,-0.005824467,1319.6,0.002914215,0.0146,0.0084211,13.12,2,
8/31/16,"2,170.95",-0.002378691,575.47,-0.00352134,60.648869,-0.004716582,1310.96,-0.006568967,0.0147,0.0083933,13.42,-2,
9/1/16,"2,170.86",-0.000041386,572.3,-0.00552377,62.438473,0.029080653,1306.78,-0.003193597,0.0145,0.0083567,13.48,-2,
9/2/16,"2,179.98",0.004192242,575.54,0.0056454,61.825462,-0.009866354,1310.1,0.002537374,0.0147,0.0083511,11.98,2,
9/6/16,"2,186.48",0.002977242,610.44,0.05887128,62.408813,0.009391213,1325.09,0.011376911,0.0149,0.0084067,12.02,2,
9/7/16,"2,186.16",-0.000146396,614.54,0.00669401,61.489285,-0.014843567,1347.8,0.016993252,0.0151,0.0083356,11.94,2,
9/8/16,"2,181.30",-0.002225488,626.32,0.0189874,61.934223,0.007209971,1344.61,-0.002369625,0.0152,0.0084544,12.51,2,
9/9/16,"2,127.81",-0.024827742,622.86,-0.00553965,58.84938,-0.051091604,1334.51,-0.007539825,0.015,0.0085222,17.5,-2,
9/12/16,"2,159.04",0.014570387,608.24,-0.02375223,60.065517,0.020454618,1325.8,-0.006548132,0.0151,0.0085578,15.16,-2,
9/13/16,"2,127.02",-0.014941748,609.24,0.00164274,59.195435,-0.014591489,1327.05,0.000942383,0.0149,0.0085028,17.85,1,
9/14/16,"2,125.77",-0.000587849,610.68,0.00236081,59.719456,0.008813436,1318.5,-0.006463707,0.0149,0.0085389,18.14,2,
9/15/16,"2,147.26",0.010058516,607.16,-0.00578074,61.983658,0.037212906,1321.06,0.001939718,0.0149,0.0085656,16.3,-2,
9/16/16,"2,139.16",-0.003779428,606.97,-0.00031298,62.131969,0.002389886,1313.87,-0.005457464,0.0151,0.0085711,15.37,-1,
9/19/16,"2,139.12",-0.000018603,609.23,0.0037165,62.952614,0.01312163,1312.94,-0.000708083,0.015,0.0086067,15.53,2,
9/20/16,"2,139.76",0.000299094,608.31,-0.00151124,62.37915,-0.0091512,1312.03,-0.000693341,0.0149,0.0086589,15.92,-1,
9/21/16,"2,163.12",0.010858,597.15,-0.01851628,64.129204,0.027668776,1315.71,0.002800888,0.0151,0.0086333,13.3,-2,
9/22/16,"2,177.18",0.006478752,596.3,-0.00142444,64.287407,0.002463904,1330.15,0.010915274,0.0155,0.0085672,12.02,-1,
9/23/16,"2,164.69",-0.005753293,602.84,0.01090793,64.218193,-0.001077214,1333.1,0.002215339,0.0157,0.0085294,12.29,2,
9/26/16,"2,146.10",-0.00862485,608.04,0.00858885,63.615067,-0.009436206,1333.78,0.000509959,0.0154,0.0085294,14.5,2,
9/27/16,"2,159.93",0.006423495,606.17,-0.00308019,65.790268,0.03362158,1334.46,0.000509699,0.0152,0.0085378,13.1,-2,
9/28/16,"2,171.37",0.005282576,604.73,-0.0023784,66.027588,0.00360073,1322.86,-0.008730656,0.0156,0.0083769,12.39,-2,
9/29/16,"2,151.13",-0.009365128,605.69,0.00158623,66.64061,0.009241497,1321.26,-0.001210233,0.0154,0.0084561,14.02,1,
9/30/16,"2,168.27",0.007936393,609.73,0.00664793,67.747971,0.01648036,1322.39,0.000854879,0.016,0.0085367,13.29,2,
10/3/16,"2,161.20",-0.003266023,612.13,0.00392844,67.678757,-0.001022162,1314.86,-0.005710509,0.0163,0.0085789,13.57,2,
10/4/16,"2,150.49",-0.004967882,610.2,-0.00315791,67.530464,-0.002193535,1307.85,-0.005345629,0.0162,0.0086433,13.63,-2,
10/5/16,"2,159.73",0.004287486,612.51,0.0037785,67.461235,-0.001025678,1269.92,-0.029430661,0.0162,0.0086794,12.99,2,
10/6/16,"2,160.77",0.000481444,613.02,0.00083229,66.581268,-0.01312986,1264.98,-0.003897595,0.0164,0.0087156,12.84,1,
10/7/16,"2,153.74",-0.003258788,617.12,0.00666593,66.096794,-0.007303033,1252.98,-0.009531598,0.0163,0.0087606,13.48,2,
10/10/16,"2,163.66",0.00459533,618.99,0.00302562,66.343971,0.003732647,1259.62,0.005285374,0.01635,0.0087389,13.38,2,
10/11/16,"2,136.73",-0.012524578,641.07,0.03504954,65.384888,-0.014561729,1257.07,-0.002026472,0.0164,0.008775,15.36,2,
10/12/16,"2,139.18",0.001145933,636.19,-0.00764139,65.681519,0.004526431,1253.5,-0.002843978,0.0164,0.0088111,15.91,-2,
10/13/16,"2,132.55",-0.003104076,636.79,0.00094267,64.613686,-0.016391346,1256.67,0.002525727,0.0163,0.0088,16.69,1,
10/14/16,"2,132.98",0.000201584,640.38,0.00562182,65.246468,0.009745669,1253.71,-0.00235821,0.0167,0.0088167,16.12,2,
10/17/16,"2,126.50",-0.003042618,639.19,-0.00186,64.87075,-0.005775086,1251.71,-0.001596539,0.0168,0.0087761,16.21,-1,
10/18/16,"2,139.60",0.006141506,637.96,-0.00192616,65.859505,0.015126932,1257.71,0.004781991,0.0166,0.0088122,15.28,-1,
10/19/16,"2,144.29",0.002189572,630.52,-0.01173071,65.721069,-0.002104202,1259.73,0.001604805,0.0168,0.0088067,14.41,-2,
10/20/16,"2,141.34",-0.001376671,630.86,0.00053909,66.966873,0.018778505,1268.44,0.006890387,0.0168,0.0088178,13.75,1,
10/21/16,"2,141.16",-0.000084145,632.83,0.00311786,66.779015,-0.00280918,1262.24,-0.004899879,0.0167,0.0088178,13.34,2,
10/24/16,"2,151.33",0.004738595,653.76,0.03253849,69.913284,0.04586679,1262.31,0.000055455,0.0166,0.0088372,13.02,2,
10/25/16,"2,143.16",-0.003804957,657.59,0.00584133,71.060249,0.016272421,1265.05,0.002168271,0.017,0.0088567,13.46,2,
10/26/16,"2,139.43",-0.001741928,678.3,0.03100803,71.34697,0.004026782,1271.58,0.005148575,0.0171,0.0089039,14.24,2,
10/27/16,"2,133.04",-0.002991196,688.31,0.01464965,69.883636,-0.02072336,1264.6,-0.005504355,0.0172,0.0088733,15.36,2,
10/28/16,"2,126.41",-0.00311314,689.65,0.0019449,69.764992,-0.001699179,1267.37,0.00218802,0.0173,0.0088594,16.19,2,
10/31/16,"2,126.15",-0.000122284,700.97,0.01628087,70.358231,0.008467441,1275.01,0.006010135,0.0173,0.0088428,17.06,2,
11/1/16,"2,111.72",-0.006810019,729.79,0.04029173,68.272003,-0.030100007,1276.06,0.000823184,0.0172,0.0088094,18.56,2,
11/2/16,"2,097.94",-0.006546885,740.83,0.01501436,67.985283,-0.004208515,1293.18,0.013327095,0.017,0.0087567,19.32,2,
11/3/16,"2,088.66",-0.004433213,688.7,-0.07296542,67.194283,-0.011703086,1301.96,0.00676652,0.0168,0.0088094,22.08,-2,
11/4/16,"2,085.18",-0.00166752,703.23,0.02087825,66.80867,-0.005755307,1299.2,-0.002122131,0.0168,0.0088261,22.51,2,
11/7/16,"2,131.52",0.0219802,703.13,-0.00014221,70.46698,0.053311369,1289.82,-0.007246017,0.0171,0.0088678,18.71,-1,
11/8/16,"2,139.56",0.003764878,709.85,0.00951188,70.358231,-0.001544454,1281,-0.006861651,0.0173,0.0088233,18.74,2,
11/9/16,"2,163.26",0.01101612,723.27,0.01872892,69.171753,-0.017007192,1332,0.039040549,0.0182,0.008865,14.38,2,
11/10/16,"2,167.48",0.001948845,715.53,-0.01075907,67.006424,-0.03180409,1285.25,-0.03572832,0.0188,0.0090206,14.74,-2,
11/11/16,"2,164.45",-0.001398928,716.41,0.0012291,86.978836,0.260876329,1260,-0.019841531,0.01855,0.0090567,14.17,1,
11/14/16,"2,164.20",-0.000115509,705.02,-0.01602646,82.697609,-0.050474135,1224.05,-0.028946688,0.0183,0.0091122,14.48,-2,
11/15/16,"2,180.39",0.007452955,711.62,0.00931789,85.218887,0.030032398,1224.9,0.000694175,0.0182,0.0090622,13.37,2,
11/16/16,"2,176.94",-0.001583517,744.2,0.04476575,90.597588,0.061204503,1228.38,0.00283702,0.0183,0.0090872,13.72,2,
11/17/16,"2,187.12",0.004665469,740.98,-0.00433618,91.349014,0.008259899,1225.46,-0.002379944,0.0187,0.0091122,13.35,-2,
11/18/16,"2,181.90",-0.002389651,751.59,0.01421733,92.308098,0.010444384,1212.96,-0.01025263,0.019,0.0091622,12.85,2,
11/21/16,"2,198.18",0.007433702,739.25,-0.0165548,91.932373,-0.004078643,1211.91,-0.000866026,0.0191,0.0091983,12.42,-2,
11/22/16,"2,202.94",0.002163091,751.35,0.01623543,92.594826,0.007180035,1217.8,0.004848325,0.019,0.0092483,12.41,2,
11/23/16,"2,204.72",0.000807698,744.59,-0.00903786,93.050316,0.004907114,1211.96,-0.004807068,0.0192,0.0093011,12.43,-2,
11/25/16,"2,213.35",0.003906746,741.65,-0.0039563,93.238472,0.002020047,1189.06,-0.019075805,0.0189,0.0093733,12.34,-2,
11/28/16,"2,201.72",-0.005268389,735.81,-0.0079055,93.18895,-0.000531274,1193.9,0.00406218,0.0185,0.0093511,13.15,-2,
11/29/16,"2,204.66",0.001334402,735.6,-0.00028544,92.337364,-0.009180282,1191.76,-0.001794053,0.0186,0.0093067,12.9,-1,
11/30/16,"2,198.81",-0.00265693,745.69,0.01362347,91.297646,-0.011323866,1191.51,-0.000209796,0.0194,0.0093417,13.33,2,
12/1/16,"2,191.08",-0.003521723,756.77,0.01474941,86.78228,-0.050722551,1173.88,-0.014906909,0.0197,0.0094167,14.07,2,
12/2/16,"2,191.95",0.000396928,777.94,0.02759002,87.584343,0.009199796,1173.95,0.00005963,0.0191,0.0094639,14.12,2,
12/5/16,"2,204.71",0.005804427,758.7,-0.02504296,90.980774,0.03804596,1178.31,0.003707077,0.0194,0.0094806,12.14,-2,
12/6/16,"2,212.23",0.003405084,764.22,0.00724926,92.47599,0.016300834,1171.71,-0.005616988,0.0195,0.0095083,11.79,2,
12/7/16,"2,241.35",0.013077359,768.13,0.00510328,94.139557,0.017829287,1167.38,-0.003702299,0.0192,0.0095083,12.22,2,
12/8/16,"2,246.19",0.002157015,770.81,0.00348292,92.565132,-0.016865804,1175.54,0.006965695,0.0195,0.0095306,12.64,2,
12/9/16,"2,259.53",0.005921419,772.79,0.00256543,90.921379,-0.01791736,1167.4,-0.006948563,0.0196,0.009565,11.75,2,
12/12/16,"2,256.96",-0.001138082,780.09,0.00940195,88.713211,-0.024586348,1157.43,-0.008577024,0.0198,0.0095872,12.64,2,
12/13/16,"2,271.72",0.006518483,780.56,0.00060231,90.277725,0.017481934,1161.93,0.003880386,0.0195,0.0096344,12.72,1,
12/14/16,"2,253.28",-0.008150296,781.48,0.00117795,95.506058,0.056298928,1160.2,-0.001490012,0.0194,0.0097039,13.19,1,
12/15/16,"2,262.03",0.003875708,778.09,-0.00434736,97.743942,0.023161543,1141.08,-0.016617222,0.019,0.0099317,12.79,-2,
12/16/16,"2,258.07",-0.001752157,784.91,0.00872686,99.427307,0.017075572,1131.76,-0.008201239,0.0186,0.0099733,12.2,2,
12/19/16,"2,262.53",0.001973173,792.71,0.00988839,100.635376,0.012077052,1138.51,0.005946447,0.0186,0.0099428,11.71,2,
12/20/16,"2,270.76",0.003630913,800.88,0.01025367,104.140709,0.03423911,1136.66,-0.001626252,0.019,0.0099622,11.45,2,
12/21/16,"2,265.18",-0.002460386,834.28,0.04085795,104.794243,0.006255881,1134.42,-0.00197263,0.0191,0.0099761,11.27,2,
12/22/16,"2,260.96",-0.001864711,864.54,0.0356285,106.061722,0.012022371,1129.86,-0.004027776,0.0195,0.0099706,11.43,2,
12/23/16,"2,263.79",0.001250932,921.98,0.06432596,108.705605,0.024622149,1129.01,-0.000752589,0.0197,0.0099706,11.44,2,
12/27/16,"2,268.88",0.002245849,933.2,0.01209601,116.171799,0.066426765,1135.39,0.005635062,0.0199,0.00997615,11.99,2,
12/28/16,"2,249.92",-0.008391641,975.92,0.04476108,108.180786,-0.071266349,1141.77,0.005603486,0.0195,0.0099817,12.95,2,
12/29/16,"2,249.26",-0.000293348,973.5,-0.00248279,110.339447,0.019757724,1147.2,0.004744501,0.0194,0.0099789,13.37,-2,
12/30/16,"2,238.83",-0.004647835,961.24,-0.01267371,105.695343,-0.043000663,1159.96,0.011061331,0.0195,0.0099789,14.04,-2,
1/3/17,"2,257.83",0.008450767,1043.84,0.08243738,101.011642,-0.045325056,1156.16,-0.003281353,0.0198,0.0099872,12.85,2,
1/4/17,"2,270.75",0.005705964,1154.73,0.10096033,103.368332,0.023062871,1160.36,0.003626133,0.0199,0.0100511,11.85,2,
1/5/17,"2,269.00",-0.000770968,1013.38,-0.13057527,100.744293,-0.025713094,1174.56,0.012163308,0.0195,0.0100928,11.67,-2,
1/6/17,"2,276.98",0.003510789,902.2,-0.11621033,102.090981,0.013278832,1177.44,0.002448981,0.0196,0.0101011,11.32,-2,
1/9/17,"2,268.90",-0.003554905,902.83,0.00069805,106.230064,0.039742771,1175.78,-0.001410833,0.0195,0.0101483,11.56,1,
1/10/17,"2,268.90",0,907.68,0.00535762,105.427994,-0.007578959,1183.78,0.006780951,0.0195,0.0101789,11.49,2,
1/11/17,"2,275.32",0.002825642,777.76,-0.1544739,104.130798,-0.012380417,1188.4,0.003895156,0.0199,0.0102178,11.26,-2,
1/12/17,"2,270.44",-0.002147112,804.83,0.03421308,102.42765,-0.016491086,1200.88,0.010446757,0.0198,0.0102178,11.54,2,
1/13/17,"2,274.64",0.001848132,823.98,0.02351518,102.41774,-9.68E-05,1193.78,-0.005929878,0.0199,0.0102317,11.23,2,
1/17/17,"2,267.89",-0.002971914,907.94,0.09703204,100.120453,-0.022685949,1210.62,0.014007882,0.0197,0.0102483,11.87,2,
1/18/17,"2,271.89",0.0017622,886.62,-0.02376182,101.942429,0.018034241,1213.46,0.002343158,0.02,0.0103011,12.48,-2,
1/19/17,"2,263.69",-0.003615838,899.07,0.01394442,104.130798,0.02123955,1201.64,-0.009788493,0.0204,0.0104122,12.78,2,
1/20/17,"2,271.31",0.003360584,895.03,-0.00450366,102.992065,-0.010995836,1205.38,0.00310758,0.0204,0.0104344,11.54,-2,
1/23/17,"2,265.20",-0.00269375,921.01,0.02861366,104.061485,0.01032998,1215.46,0.008327736,0.0202,0.0103789,11.77,2,
1/24/17,"2,280.07",0.00654314,892.69,-0.03123152,106.279572,0.021091167,1215.7,0.000197437,0.0206,0.0103178,11.07,-2,
1/25/17,"2,298.37",0.007994053,901.54,0.00986504,106.735069,0.00427668,1206.95,-0.007223526,0.0208,0.0103733,10.81,2,
1/26/17,"2,296.68",-0.000735655,917.59,0.01764626,108.576866,0.017108591,1196.425,-0.008758573,0.0208,0.01039,10.63,2,
1/27/17,"2,294.69",-0.00086684,919.75,0.00235123,110.676094,0.019149499,1185.9,-0.008835964,0.0208,0.01039,10.58,2,
1/30/17,"2,280.90",-0.006027673,920.38,0.00068473,108.943245,-0.015780805,1192.54,0.005583506,0.0207,0.01034,11.88,1,
1/31/17,"2,278.87",-0.000890302,970.4,0.05292173,108.111465,-0.00766428,1199.41,0.005744283,0.0205,0.0103456,11.99,2,
2/1/17,"2,279.55",0.000298319,989.02,0.0190062,112.834785,0.042761891,1209.3,0.008211911,0.0205,0.0103456,11.81,2,
2/2/17,"2,280.85",0.000570147,1011.8,0.02277165,114.260689,0.012557914,1214.22,0.004060216,0.0205,0.0103372,11.93,2,
2/3/17,"2,297.42",0.007238497,1029.91,0.0177405,113.260574,-0.008791455,1213.03,-0.000980534,0.0205,0.01034,10.97,2,
2/6/17,"2,292.56",-0.002117597,1038.15,0.00796886,116.16188,0.025293607,1222.38,0.007678416,0.0202,0.0103844,11.37,2,
2/7/17,"2,293.08",0.000226803,1061.35,0.0221014,117.964081,0.015395444,1232.3,0.008082564,0.02,0.0103817,11.29,2,
2/8/17,"2,294.67",0.000693082,1063.07,0.00161927,117.449173,-0.00437451,1234.7,0.001945684,0.0196,0.0103372,11.45,1,
2/9/17,"2,307.87",0.005736064,994.38,-0.0667968,115.241005,-0.018980039,1240.01,0.004291419,0.0199,0.0103372,10.88,-2,
2/10/17,"2,316.10",0.003559707,988.67,-0.00575882,112.508011,-0.024001203,1224.4,-0.012668516,0.0201,0.0103622,10.85,-2,
2/13/17,"2,328.25",0.005232133,990.64,0.00199059,107.319298,-0.047215944,1229.2,0.003912623,0.02,0.01039,11.07,2,
2/14/17,"2,337.58",0.003999327,1004.55,0.01394376,107.71537,0.003683801,1227.29,-0.001555065,0.0201,0.0103733,10.74,2,
2/15/17,"2,349.25",0.004979889,1007.48,0.00291248,107.93322,0.002020417,1226.3,-0.000806981,0.0206,0.0104178,11.97,2,
2/16/17,"2,347.22",-0.000864491,1027.44,0.01961811,106.200363,-0.016185176,1232.81,0.005294611,0.0202,0.010565,11.76,2,
2/17/17,"2,351.16",0.001677149,1046.21,0.01810384,106.180573,-0.000186363,1235.84,0.002454784,0.0201,0.0105233,11.49,2,
2/21/17,"2,365.38",0.00602985,1115.3,0.06394932,109.982971,0.035184381,1234.62,-0.00098767,0.0203,0.0105344,11.57,2,
2/22/17,"2,362.82",-0.001082786,1117.44,0.00191693,109.814415,-0.00153374,1234.86,0.000194373,0.0204,0.01054,11.74,1,
2/23/17,"2,363.81",0.000418899,1166.72,0.04315604,99.632088,-0.097307523,1235.26,0.000323871,0.0203,0.0105233,11.71,2,
2/24/17,"2,367.34",0.00149225,1173.68,0.00594772,100.593811,0.009606454,1252.13,0.013564627,0.02,0.01054,11.47,2,
2/27/17,"2,369.75",0.001017465,1179.97,0.0053449,103.518623,0.028660794,1255.86,0.002974496,0.0201,0.0105456,12.09,2,
2/28/17,"2,363.64",-0.002581706,1179.97,0,100.613655,-0.028463545,1251.32,-0.003621603,0.0202,0.01064,12.92,1,
3/1/17,"2,395.96",0.013581211,1222.5,0.03540893,101.91246,0.012826226,1245.78,-0.004437154,0.0203,0.0109278,12.54,2,
3/2/17,"2,381.92",-0.005877117,1251.01,0.02305328,98.154808,-0.037568304,1245.41,-0.000297047,0.0201,0.011,11.81,2,
3/3/17,"2,383.12",0.00050375,1274.99,0.01898711,97.589691,-0.005774043,1232.4,-0.010501305,0.0204,0.0110167,10.96,2,
3/6/17,"2,375.31",-0.003282623,1272.83,-0.00169557,96.836166,-0.007751323,1234.01,0.001305541,0.0201,0.0110622,11.24,-1,
3/7/17,"2,368.39",-0.002917626,1223.54,-0.03949447,97.897041,0.010895784,1223.9,-0.008226548,0.0203,0.0110622,11.45,-2,
3/8/17,"2,362.98",-0.002286828,1150,-0.06198635,97.718567,-0.001824742,1215.2,-0.007133809,0.0201,0.01109,11.86,-2,
3/9/17,"2,364.87",0.000799576,1188.49,0.03292165,97.698738,-0.00020294,1205.5,-0.008014254,0.02,0.0111956,12.3,2,
3/10/17,"2,372.60",0.00326334,1116.72,-0.06228778,98.273811,0.005868931,1197.9,-0.006324395,0.0201,0.0112122,11.66,-2,
3/13/17,"2,373.47",0.000366566,1231.92,0.09817811,100.980484,0.027169698,1208.21,0.008569902,0.0201,0.0113122,11.35,2,
3/14/17,"2,365.45",-0.003384749,1240,0.00653745,100.911079,-0.000687547,1201.61,-0.005477601,0.0199,0.0113733,12.3,2,
3/15/17,"2,385.26",0.008339879,1249.61,0.00772012,101.674522,0.007537027,1201.28,-0.000274669,0.0201,0.0114817,11.63,2,
3/16/17,"2,381.38",-0.001628035,1187.81,-0.05072023,102.923759,0.01221176,1224.12,0.018834564,0.0202,0.0115178,11.21,-2,
3/17/17,"2,378.25",-0.001315179,1100.23,-0.07659203,105.164452,0.021536824,1225.31,0.000971655,0.0201,0.0115178,11.28,-2,
3/20/17,"2,373.47",-0.002011916,1054.23,-0.04270861,108.515602,0.031368625,1231.75,0.005242049,0.02,0.0115622,11.34,-2,
3/21/17,"2,344.02",-0.012485595,1120.54,0.06100007,105.005836,-0.03287803,1232.4,0.000527565,0.0198,0.0115622,12.47,2,
3/22/17,"2,348.45",0.001888103,1049.14,-0.06583993,107.147385,0.020189387,1245.07,0.010228265,0.0197,0.0115678,12.81,-2,
3/23/17,"2,345.96",-0.001060832,1038.59,-0.01010676,106.175758,-0.009109501,1245.8,0.000586141,0.0195,0.0115289,13.12,-2,
3/24/17,"2,343.98",-0.000844352,937.52,-0.10238121,106.552505,0.003542053,1243.11,-0.00216159,0.0198,0.0115128,12.96,-2,
3/27/17,"2,341.59",-0.001020107,1045.77,0.10927064,107.325851,0.007231675,1255.9,0.010236143,0.0197,0.0115189,12.5,2,
3/28/17,"2,358.57",0.007225309,1047.15,0.00131873,106.770638,-0.00518658,1251.66,-0.003381777,0.0197,0.0115222,11.53,1,
3/29/17,"2,361.13",0.001084736,1039.97,-0.00688032,106.423615,-0.003255466,1250.51,-0.000919202,0.0198,0.0114678,11.42,-2,
3/30/17,"2,368.06",0.002930811,1026.43,-0.0131051,108.466049,0.019009714,1250.6,0.000071968,0.0196,0.0114761,11.54,-2,
3/31/17,"2,362.72",-0.002257594,1071.79,0.04324339,108.000046,-0.004305559,1241,-0.00770593,0.0197,0.0114956,12.37,2,
4/3/17,"2,358.84",-0.001643475,1143.81,0.06503465,107.454727,-0.005062038,1246.11,0.004109193,0.0196,0.0114983,12.38,2,
4/4/17,"2,360.16",0.000559366,1133.25,-0.00927518,99.919617,-0.072703582,1256.1,0.007984984,0.0196,0.0114983,11.79,-2,
4/5/17,"2,352.95",-0.003059537,1124.78,-0.00750215,99.17601,-0.007469882,1254.05,-0.001633369,0.0197,0.0115039,12.89,-2,
4/6/17,"2,357.49",0.00192765,1182.68,0.05019559,99.899803,0.007271563,1255.51,0.001163551,0.0195,0.0115539,12.39,2,
4/7/17,"2,355.54",-0.000827472,1176.9,-0.00489919,99.473457,-0.004276869,1265.94,0.008273065,0.0194,0.0115761,12.87,-2,
4/10/17,"2,357.16",0.00068745,1187.13,0.00865477,96.935318,-0.025846913,1252.11,-0.010984801,0.0193,0.0115567,14.05,2,
4/11/17,"2,353.78",-0.001434908,1205.01,0.01494924,97.282326,0.003573397,1254.81,0.002154038,0.0191,0.0115511,15.07,2,
